entity_name,entity_code,breakdown,# in Cohort,% Graduated,% Still in School,% Non-Grad Completers,% H.S. Equiv,% Dropped Out,% Permanently Excluded
Community Charter School of Cambridge (District),04360000,Male,17,94.1,0.0,0.0,5.9,0.0,0.0
Concord-Carlisle,06400000,Male,167,94.0,3.6,0.0,1.2,1.2,0.0
Danvers,00710000,Male,109,91.7,2.8,1.8,0.9,2.8,0.0
Dartmouth,00720000,Male,128,89.1,4.7,0.0,1.6,4.7,0.0
Dedham,00730000,Male,95,93.7,5.3,0.0,0.0,1.1,0.0
Dennis-Yarmouth,06450000,Male,71,80.3,8.5,1.4,0.0,9.9,0.0
Dighton-Rehoboth,06500000,Male,93,89.2,6.5,1.1,1.1,2.2,0.0
Douglas,00770000,Male,53,98.1,0.0,0.0,0.0,1.9,0.0
Dover-Sherborn,06550000,Male,91,98.9,0.0,1.1,0.0,0.0,0.0
Dracut,00790000,Male,109,80.7,9.2,0.0,0.0,10.1,0.0
Dudley-Charlton Reg,06580000,Male,98,86.7,7.1,1.0,1.0,4.1,0.0
Duxbury,00820000,Male,118,100.0,0.0,0.0,0.0,0.0,0.0
East Bridgewater,00830000,Male,88,90.9,5.7,0.0,0.0,3.4,0.0
East Longmeadow,00870000,Male,101,96.0,1.0,1.0,0.0,2.0,0.0
Easthampton,00860000,Male,37,89.2,2.7,0.0,0.0,8.1,0.0
Easton,00880000,Male,144,95.8,4.2,0.0,0.0,0.0,0.0
Edward M. Kennedy Academy for Health Careers: A Horace Mann Charter Public School (District),04520000,Male,42,97.6,0.0,0.0,0.0,2.4,0.0
Essex North Shore Agricultural and Technical School District,08170000,Male,177,98.9,0.6,0.0,0.6,0.0,0.0
Everett,00930000,Male,276,73.6,8.0,3.3,0.4,14.9,0.0
Excel Academy Charter (District),04100000,Male,74,87.8,0.0,1.4,1.4,9.5,0.0
Fairhaven,00940000,Male,85,89.4,1.2,0.0,1.2,8.2,0.0
Fall River,00950000,Male,365,61.6,6.3,6.3,0.8,24.7,0.3
Falmouth,00960000,Male,104,85.6,4.8,0.0,2.9,6.7,0.0
Fitchburg,00970000,Male,215,80.0,9.3,2.8,0.9,7.0,0.0
Four Rivers Charter Public (District),04130000,Male,15,86.7,6.7,0.0,6.7,0.0,0.0
Foxborough,00990000,Male,97,91.8,5.2,0.0,0.0,3.1,0.0
Foxborough Regional Charter (District),04460000,Male,36,97.2,0.0,2.8,0.0,0.0,0.0
Framingham,01000000,Male,376,71.3,9.3,7.4,0.5,11.4,0.0
Francis W. Parker Charter Essential (District),04780000,Male,27,100.0,0.0,0.0,0.0,0.0,0.0
Franklin,01010000,Male,203,94.6,3.0,0.0,0.5,2.0,0.0
Franklin County Regional Vocational Technical,08180000,Male,82,96.3,0.0,0.0,0.0,3.7,0.0
Freetown-Lakeville,06650000,Male,96,92.7,5.2,0.0,0.0,2.1,0.0
Frontier,06700000,Male,55,85.5,9.1,1.8,3.6,0.0,0.0
Gardner,01030000,Male,106,89.6,0.9,1.9,0.9,6.6,0.0
Gateway,06720000,Male,22,86.4,4.5,0.0,0.0,9.1,0.0
Georgetown,01050000,Male,42,95.2,0.0,0.0,0.0,4.8,0.0
Gill-Montague,06740000,Male,31,87.1,6.5,0.0,0.0,6.5,0.0
Global Learning Charter Public (District),04960000,Male,15,73.3,0.0,0.0,0.0,26.7,0.0
Gloucester,01070000,Male,123,85.4,3.3,1.6,0.0,8.9,0.8
Grafton,01100000,Male,101,88.1,9.9,0.0,1.0,1.0,0.0
Granby,01110000,Male,26,96.2,3.8,0.0,0.0,0.0,0.0
Greater Commonwealth Virtual District,39010000,Male,92,52.2,9.8,0.0,8.7,29.3,0.0
Greater Fall River Regional Vocational Technical,08210000,Male,184,99.5,0.0,0.5,0.0,0.0,0.0
Greater Lawrence Regional Vocational Technical,08230000,Male,179,97.2,0.0,0.0,0.0,2.8,0.0
Greater Lowell Regional Vocational Technical,08280000,Male,262,96.2,0.8,1.1,0.0,1.5,0.4
Greater New Bedford Regional Vocational Technical,08250000,Male,280,93.6,3.6,0.4,0.4,2.1,0.0
Greenfield,01140000,Male,47,76.6,4.3,4.3,0.0,14.9,0.0
Groton-Dunstable,06730000,Male,88,95.5,4.5,0.0,0.0,0.0,0.0
Hadley,01170000,Male,26,96.2,0.0,0.0,0.0,3.8,0.0
Hamilton-Wenham,06750000,Male,54,92.6,7.4,0.0,0.0,0.0,0.0
Hampden Charter School of Science East (District),04990000,Male,37,94.6,2.7,0.0,0.0,2.7,0.0
Hampden Charter School of Science West (District),35160000,Male,34,94.1,0.0,0.0,0.0,5.9,0.0
Hampden-Wilbraham,06800000,Male,117,93.2,4.3,0.0,0.0,2.6,0.0
Hampshire,06830000,Male,53,94.3,3.8,0.0,0.0,1.9,0.0
Hanover,01220000,Male,108,96.3,2.8,0.0,0.0,0.9,0.0
Harvard,01250000,Male,40,90.0,2.5,5.0,0.0,2.5,0.0
Hatfield,01270000,Male,12,100.0,0.0,0.0,0.0,0.0,0.0
Haverhill,01280000,Male,280,75.4,9.6,2.9,0.0,12.1,0.0
Hingham,01310000,Male,154,96.8,1.9,0.0,0.6,0.6,0.0
Holbrook,01330000,Male,61,83.6,11.5,0.0,1.6,3.3,0.0
Holliston,01360000,Male,101,91.1,4.0,0.0,5.0,0.0,0.0
Holyoke,01370000,Male,203,72.4,13.3,2.5,0.0,11.8,0.0
Hoosac Valley Regional,06030000,Male,21,90.5,4.8,0.0,0.0,4.8,0.0
Hopedale,01380000,Male,44,97.7,2.3,0.0,0.0,0.0,0.0
Hopkinton,01390000,Male,146,97.9,1.4,0.7,0.0,0.0,0.0
Hudson,01410000,Male,78,83.3,7.7,0.0,0.0,9.0,0.0
Hull,01420000,Male,25,96.0,4.0,0.0,0.0,0.0,0.0
Innovation Academy Charter (District),04350000,Male,35,91.4,5.7,0.0,2.9,0.0,0.0
Ipswich,01440000,Male,64,93.8,3.1,0.0,1.6,1.6,0.0
King Philip,06900000,Male,163,92.6,6.1,0.0,0.0,1.2,0.0
KIPP Academy Lynn Charter (District),04290000,Male,59,94.9,1.7,0.0,0.0,3.4,0.0
Lawrence,01490000,Male,443,70.4,10.2,5.6,0.0,13.8,0.0
Lee,01500000,Male,31,100.0,0.0,0.0,0.0,0.0,0.0
Leicester,01510000,Male,65,86.2,7.7,1.5,0.0,4.6,0.0
Lenox,01520000,Male,40,97.5,0.0,0.0,0.0,2.5,0.0
Leominster,01530000,Male,256,89.8,4.3,4.3,0.0,1.6,0.0
Lexington,01550000,Male,258,94.2,3.5,0.4,0.4,1.6,0.0
Lincoln-Sudbury,06950000,Male,184,88.6,6.5,2.2,0.0,2.7,0.0
Littleton,01580000,Male,56,94.6,5.4,0.0,0.0,0.0,0.0
Longmeadow,01590000,Male,105,97.1,1.9,1.0,0.0,0.0,0.0
Lowell,01600000,Male,472,75.8,10.4,1.9,1.7,10.2,0.0
Lowell Middlesex Academy Charter (District),04580000,Male,17,17.6,52.9,0.0,0.0,29.4,0.0
Ludlow,01610000,Male,91,83.5,4.4,2.2,3.3,6.6,0.0
Lunenburg,01620000,Male,56,87.5,8.9,0.0,0.0,3.6,0.0
Lynn,01630000,Male,685,79.1,4.7,4.5,0.3,11.4,0.0
Lynnfield,01640000,Male,75,100.0,0.0,0.0,0.0,0.0,0.0
Ma Academy for Math and Science,04680000,Male,23,100.0,0.0,0.0,0.0,0.0,0.0
Malden,01650000,Male,238,77.3,6.3,4.2,0.8,11.3,0.0
Manchester Essex Regional,06980000,Male,48,95.8,2.1,0.0,0.0,2.1,0.0
Mansfield,01670000,Male,143,98.6,0.7,0.0,0.0,0.7,0.0
Map Academy Charter School (District),35170000,Male,42,26.2,52.4,0.0,0.0,21.4,0.0
Marblehead,01680000,Male,103,94.2,2.9,0.0,0.0,2.9,0.0
Marlborough,01700000,Male,143,82.5,9.8,0.7,0.0,7.0,0.0
Marshfield,01710000,Male,125,96.8,2.4,0.0,0.8,0.0,0.0
Martha's Vineyard,07000000,Male,85,87.1,3.5,2.4,1.2,5.9,0.0
Masconomet,07050000,Male,120,93.3,5.8,0.0,0.8,0.0,0.0
Mashpee,01720000,Male,56,96.4,1.8,1.8,0.0,0.0,0.0
Match Charter Public School (District),04690000,Male,29,89.7,6.9,0.0,0.0,3.4,0.0
Maynard,01740000,Male,31,80.6,19.4,0.0,0.0,0.0,0.0
Medfield,01750000,Male,93,100.0,0.0,0.0,0.0,0.0,0.0
Medford,01760000,Male,174,85.6,7.5,0.6,0.6,5.7,0.0
Medway,01770000,Male,75,96.0,2.7,0.0,0.0,1.3,0.0
Melrose,01780000,Male,109,97.2,0.9,0.0,0.0,1.8,0.0
Mendon-Upton,07100000,Male,76,92.1,2.6,0.0,1.3,3.9,0.0
Methuen,01810000,Male,267,81.3,3.0,8.2,0.0,7.5,0.0
Middleborough,01820000,Male,106,97.2,0.9,0.0,0.9,0.9,0.0
Milford,01850000,Male,174,84.5,0.6,1.1,1.1,12.6,0.0
Millbury,01860000,Male,64,87.5,4.7,1.6,0.0,6.2,0.0
Millis,01870000,Male,48,93.8,6.2,0.0,0.0,0.0,0.0
Milton,01890000,Male,150,95.3,4.0,0.0,0.0,0.7,0.0
Minuteman Regional Vocational Technical,08300000,Male,94,90.4,4.3,0.0,1.1,4.3,0.0
Mohawk Trail,07170000,Male,21,85.7,4.8,0.0,0.0,9.5,0.0
Monomoy Regional School District,07120000,Male,60,88.3,3.3,0.0,1.7,6.7,0.0
Monson,01910000,Male,18,88.9,5.6,0.0,0.0,5.6,0.0
Montachusett Regional Vocational Technical,08320000,Male,172,98.8,1.2,0.0,0.0,0.0,0.0
Mount Greylock,07150000,Male,45,95.6,2.2,0.0,0.0,2.2,0.0
Mystic Valley Regional Charter (District),04700000,Male,47,100.0,0.0,0.0,0.0,0.0,0.0
Nantucket,01970000,Male,67,83.6,3.0,7.5,0.0,6.0,0.0
Narragansett,07200000,Male,45,75.6,8.9,0.0,2.2,13.3,0.0
Nashoba,07250000,Male,111,94.6,2.7,0.0,0.0,2.7,0.0
Nashoba Valley Regional Vocational Technical,08520000,Male,107,97.2,0.9,0.0,0.0,1.9,0.0
Natick,01980000,Male,200,96.0,1.5,1.0,0.0,1.5,0.0
Nauset,06600000,Male,92,87.0,2.2,2.2,0.0,7.6,1.1
Needham,01990000,Male,201,98.0,2.0,0.0,0.0,0.0,0.0
Neighborhood House Charter (District),04440000,Male,37,81.1,10.8,0.0,0.0,8.1,0.0
New Bedford,02010000,Male,401,74.3,7.5,3.0,1.0,14.2,0.0
New Heights Charter School of Brockton (District),35130000,Male,45,91.1,4.4,4.4,0.0,0.0,0.0
Newburyport,02040000,Male,99,99.0,0.0,1.0,0.0,0.0,0.0
Newton,02070000,Male,500,95.4,3.4,0.0,0.2,1.0,0.0
Norfolk County Agricultural,09150000,Male,31,96.8,0.0,0.0,0.0,3.2,0.0
North Adams,02090000,Male,37,67.6,2.7,5.4,0.0,24.3,0.0
North Andover,02110000,Male,181,98.9,0.6,0.0,0.0,0.6,0.0
North Attleborough,02120000,Male,158,90.5,6.3,1.3,0.0,1.9,0.0
North Brookfield,02150000,Male,16,68.8,18.8,0.0,0.0,12.5,0.0
North Middlesex,07350000,Male,104,90.4,3.8,1.9,0.0,3.8,0.0
North Reading,02170000,Male,57,96.5,1.8,0.0,0.0,1.8,0.0
Northampton,02100000,Male,107,91.6,3.7,0.0,0.9,3.7,0.0
Northampton-Smith Vocational Agricultural,04060000,Male,79,97.5,0.0,0.0,1.3,1.3,0.0
Northboro-Southboro,07300000,Male,151,93.4,3.3,0.7,2.0,0.7,0.0
Northbridge,02140000,Male,70,85.7,5.7,0.0,5.7,2.9,0.0
Northeast Metropolitan Regional Vocational Technical,08530000,Male,163,98.2,0.0,0.0,0.0,0.6,1.2
Northern Berkshire Regional Vocational Technical,08510000,Male,72,91.7,4.2,0.0,0.0,4.2,0.0
Norton,02180000,Male,88,90.9,1.1,2.3,1.1,4.5,0.0
Norwell,02190000,Male,94,96.8,2.1,0.0,0.0,1.1,0.0
Norwood,02200000,Male,123,92.7,3.3,2.4,0.0,1.6,0.0
Old Colony Regional Vocational Technical,08550000,Male,86,100.0,0.0,0.0,0.0,0.0,0.0
Old Rochester,07400000,Male,73,94.5,2.7,0.0,0.0,2.7,0.0
Oxford,02260000,Male,51,84.3,5.9,2.0,2.0,5.9,0.0
Palmer,02270000,Male,31,83.9,9.7,3.2,0.0,3.2,0.0
Pathfinder Regional Vocational Technical,08600000,Male,93,91.4,5.4,0.0,0.0,3.2,0.0
Peabody,02290000,Male,201,77.6,8.0,2.0,1.0,11.4,0.0
Pembroke,02310000,Male,110,97.3,2.7,0.0,0.0,0.0,0.0
Pentucket,07450000,Male,66,90.9,6.1,0.0,1.5,1.5,0.0
"Phoenix Academy Charter Public High School, Chelsea (District)",04930000,Male,18,11.1,16.7,0.0,11.1,61.1,0.0
"Phoenix Academy Public Charter High School, Lawrence (District)",35180000,Male,24,0.0,37.5,0.0,8.3,54.2,0.0
"Phoenix Academy Public Charter High School, Springfield (District)",35080000,Male,24,16.7,25.0,0.0,12.5,45.8,0.0
Pioneer Charter School of Science (District),04940000,Male,21,100.0,0.0,0.0,0.0,0.0,0.0
Pioneer Charter School of Science II (District),35060000,Male,26,96.2,3.8,0.0,0.0,0.0,0.0
Pioneer Valley,07500000,Male,26,69.2,11.5,0.0,0.0,19.2,0.0
Pioneer Valley Chinese Immersion Charter (District),04970000,Male,7,85.7,14.3,0.0,0.0,0.0,0.0
Pioneer Valley Performing Arts Charter Public (District),04790000,Male,25,92.0,0.0,0.0,4.0,4.0,0.0
Pittsfield,02360000,Male,226,77.9,6.6,0.9,0.9,13.7,0.0
Plymouth,02390000,Male,312,92.9,1.3,2.2,0.3,3.2,0.0
Prospect Hill Academy Charter (District),04870000,Male,34,88.2,2.9,2.9,2.9,2.9,0.0
Quabbin,07530000,Male,69,68.1,13.0,0.0,2.9,15.9,0.0
Quaboag Regional,07780000,Male,46,91.3,4.3,2.2,0.0,2.2,0.0
Quincy,02430000,Male,406,86.5,7.4,2.2,0.2,3.7,0.0
Ralph C Mahar,07550000,Male,40,85.0,2.5,0.0,0.0,12.5,0.0
Randolph,02440000,Male,91,71.4,7.7,8.8,1.1,11.0,0.0
Reading,02460000,Male,155,96.1,3.2,0.0,0.0,0.6,0.0
Revere,02480000,Male,294,73.8,9.2,1.0,1.0,15.0,0.0
Rising Tide Charter Public (District),04830000,Male,23,95.7,4.3,0.0,0.0,0.0,0.0
Rockland,02510000,Male,60,81.7,3.3,0.0,0.0,15.0,0.0
Rockport,02520000,Male,50,94.0,0.0,2.0,2.0,2.0,0.0
Roxbury Preparatory Charter (District),04840000,Male,69,78.3,7.2,1.4,2.9,10.1,0.0
